CODIGO_ACTIVIDAD,ANIO,MES,CLASIFICADOR_ACTIVIDAD,CODIGO_ENTIDAD,ENTIDAD,PO_T1,HH_T1,RT_DN,VP,VV,ESTATUS
321,2021,	10,SS,	10,Durango,5435.000,1050.000,72856.000,845929.000,852998.000,Cifras definitivas
321,2021,	10,SS,	14,Jalisco,508.000,112.000,6125.000,30176.000,30143.000,Cifras definitivas
321,2021,	10,SS,	15,México,432.000,90.000,6029.000,115486.000,109410.000,Cifras definitivas
321,2021,	10,SS,	16,Michoacán de Ocampo,292.000,74.000,4571.000,86731.000,86731.000,Cifras definitivas
321,2021,	10,SS,	19,Nuevo León,2092.000,413.000,26245.000,369360.000,382476.000,Cifras definitivas
321,2021,	10,SS,	20,Oaxaca,431.000,102.000,3620.000,44437.000,44402.000,Cifras definitivas
321,2021,	10,SS,	21,Puebla,169.000,36.000,1399.000,29537.000,29537.000,Cifras definitivas
321,2021,	10,SS,	22,Querétaro de Arteaga,569.000,132.000,8432.000,40989.000,46781.000,Cifras definitivas
321,2021,	10,SS,	24,San Luis Potosí,397.000,73.000,3817.000,42143.000,42038.000,Cifras definitivas
321,2021,	10,SS,	26,Sonora,354.000,70.000,3675.000,20391.000,20391.000,Cifras definitivas
321,2021,	10,SS,	28,Tamaulipas,410.000,82.000,3738.000,20719.000,21286.000,Cifras definitivas
322,2021,	10,SS,	01,Aguascalientes,1472.000,268.000,21468.000,123613.000,123592.000,Cifras definitivas
322,2021,	10,SS,	02,Baja California,11329.000,2530.000,227696.000,1436099.000,1433814.000,Cifras definitivas
322,2021,	10,SS,	05,Coahuila de Zaragoza,1399.000,334.000,28494.000,851917.000,871983.000,Cifras definitivas
322,2021,	10,SS,	08,Chihuahua,3248.000,679.000,65006.000,810091.000,798727.000,Cifras definitivas
322,2021,	10,SS,	09,Ciudad de México,6296.000,1290.000,112137.000,1000674.000,1012625.000,Cifras definitivas
322,2021,	10,SS,	11,Guanajuato,3335.000,684.000,70968.000,1053518.000,964685.000,Cifras definitivas
322,2021,	10,SS,	13,Hidalgo,1112.000,262.000,11467.000,546678.000,544095.000,Cifras definitivas
322,2021,	10,SS,	14,Jalisco,4453.000,979.000,92835.000,1047262.000,1030304.000,Cifras definitivas
322,2021,	10,SS,	15,México,18382.000,3986.000,345238.000,5887607.000,5788392.000,Cifras definitivas
322,2021,	10,SS,	19,Nuevo León,15063.000,3224.000,314734.000,4288251.000,4395967.000,Cifras definitivas
322,2021,	10,SS,	21,Puebla,2288.000,494.000,46257.000,912625.000,910520.000,Cifras definitivas
322,2021,	10,SS,	22,Querétaro de Arteaga,4537.000,990.000,107174.000,2536773.000,2449811.000,Cifras definitivas
322,2021,	10,SS,	24,San Luis Potosí,4934.000,1188.000,124000.000,660300.000,643224.000,Cifras definitivas
322,2021,	10,SS,	26,Sonora,3833.000,870.000,71619.000,527954.000,473593.000,Cifras definitivas
322,2021,	10,SS,	28,Tamaulipas,2798.000,581.000,45901.000,236103.000,236103.000,Cifras definitivas
322,2021,	10,SS,	30,Veracruz de Ignacio de la Llave,1868.000,443.000,35065.000,633295.000,639855.000,Cifras definitivas
323,2021,	10,SS,	02,Baja California,8072.000,1485.000,122823.000,16058.000,16058.000,Cifras definitivas
323,2021,	10,SS,	05,Coahuila de Zaragoza,513.000,110.000,10724.000,5904.000,5904.000,Cifras definitivas
323,2021,	10,SS,	07,Chiapas,158.000,32.000,4933.000,13825.000,13825.000,Cifras definitivas
323,2021,	10,SS,	08,Chihuahua,801.000,155.000,12365.000,22234.000,22234.000,Cifras definitivas
323,2021,	10,SS,	09,Ciudad de México,8925.000,1836.000,146658.000,1348044.000,1347020.000,Cifras definitivas
323,2021,	10,SS,	11,Guanajuato,1005.000,212.000,14392.000,96760.000,93748.000,Cifras definitivas
323,2021,	10,SS,	14,Jalisco,2087.000,413.000,41477.000,180786.000,180747.000,Cifras definitivas
323,2021,	10,SS,	15,México,4507.000,963.000,82977.000,686720.000,666336.000,Cifras definitivas
323,2021,	10,SS,	19,Nuevo León,871.000,173.000,12583.000,108032.000,108032.000,Cifras definitivas
323,2021,	10,SS,	21,Puebla,474.000,94.000,1429.000,3903.000,3903.000,Cifras definitivas
323,2021,	10,SS,	22,Querétaro de Arteaga,2307.000,472.000,51741.000,347638.000,339477.000,Cifras definitivas
323,2021,	10,SS,	26,Sonora,644.000,120.000,8515.000,9397.000,9129.000,Cifras definitivas
323,2021,	10,SS,	28,Tamaulipas,2212.000,440.000,46844.000,,,Cifras definitivas
324,2021,	10,SS,	13,Hidalgo,3717.000,684.000,144096.000,2951264.000,2958174.000,Cifras definitivas
324,2021,	10,SS,	14,Jalisco,1154.000,257.000,22646.000,368284.000,360508.000,Cifras definitivas
324,2021,	10,SS,	15,México,1725.000,362.000,34802.000,1041494.000,1041273.000,Cifras definitivas
324,2021,	10,SS,	19,Nuevo León,3008.000,579.000,114871.000,4753629.000,4756190.000,Cifras definitivas
324,2021,	10,SS,	28,Tamaulipas,2995.000,652.000,124656.000,4452352.000,4452352.000,Cifras definitivas
325,2021,	10,SS,	02,Baja California,2590.000,555.000,56057.000,60205.000,60205.000,Cifras definitivas
325,2021,	10,SS,	05,Coahuila de Zaragoza,2441.000,474.000,79302.000,756597.000,785653.000,Cifras definitivas
325,2021,	10,SS,	08,Chihuahua,2207.000,534.000,50391.000,304437.000,306580.000,Cifras definitivas
325,2021,	10,SS,	09,Ciudad de México,28844.000,5384.000,827177.000,7278290.000,6878874.000,Cifras definitivas
325,2021,	10,SS,	11,Guanajuato,10979.000,2353.000,273816.000,4655651.000,4479584.000,Cifras definitivas
325,2021,	10,SS,	13,Hidalgo,1086.000,208.000,10889.000,278848.000,279802.000,Cifras definitivas
325,2021,	10,SS,	14,Jalisco,24342.000,5079.000,597122.000,6683154.000,6564242.000,Cifras definitivas
325,2021,	10,SS,	15,México,31247.000,6282.000,925314.000,13783053.000,13612867.000,Cifras definitivas
325,2021,	10,SS,	16,Michoacán de Ocampo,2926.000,611.000,85031.000,1377110.000,1040805.000,Cifras definitivas
325,2021,	10,SS,	17,Morelos,4807.000,955.000,97261.000,1291341.000,1355825.000,Cifras definitivas
325,2021,	10,SS,	19,Nuevo León,13612.000,2987.000,364952.000,4310398.000,4398971.000,Cifras definitivas
325,2021,	10,SS,	21,Puebla,5450.000,1210.000,111424.000,1052962.000,1065276.000,Cifras definitivas
325,2021,	10,SS,	22,Querétaro de Arteaga,6912.000,1365.000,234869.000,4357492.000,4251744.000,Cifras definitivas
325,2021,	10,SS,	24,San Luis Potosí,919.000,190.000,42275.000,797045.000,788548.000,Cifras definitivas
325,2021,	10,SS,	26,Sonora,2859.000,601.000,72510.000,598394.000,600682.000,Cifras definitivas
325,2021,	10,SS,	27,Tabasco,3104.000,682.000,104413.000,7435864.000,7435864.000,Cifras definitivas
325,2021,	10,SS,	28,Tamaulipas,6648.000,1363.000,244650.000,11523411.000,11360669.000,Cifras definitivas
325,2021,	10,SS,	29,Tlaxcala,1712.000,366.000,26779.000,948899.000,871671.000,Cifras definitivas
325,2021,	10,SS,	30,Veracruz de Ignacio de la Llave,11735.000,2526.000,465097.000,10942868.000,9580847.000,Cifras definitivas
326,2021,	10,SS,	01,Aguascalientes,2352.000,481.000,53741.000,240426.000,237072.000,Cifras definitivas
326,2021,	10,SS,	02,Baja California,26772.000,5320.000,478163.000,992358.000,999567.000,Cifras definitivas
326,2021,	10,SS,	05,Coahuila de Zaragoza,13101.000,2506.000,256512.000,1224595.000,1225012.000,Cifras definitivas
326,2021,	10,SS,	08,Chihuahua,17829.000,3125.000,299843.000,231455.000,228880.000,Cifras definitivas
326,2021,	10,SS,	09,Ciudad de México,9024.000,1767.000,124569.000,1215044.000,1216016.000,Cifras definitivas
326,2021,	10,SS,	10,Durango,1013.000,185.000,16865.000,82586.000,68240.000,Cifras definitivas
326,2021,	10,SS,	11,Guanajuato,28090.000,5670.000,475016.000,4706082.000,4478104.000,Cifras definitivas
326,2021,	10,SS,	13,Hidalgo,2551.000,559.000,27823.000,330891.000,324806.000,Cifras definitivas
326,2021,	10,SS,	14,Jalisco,23395.000,4882.000,446054.000,2709795.000,2560447.000,Cifras definitivas
326,2021,	10,SS,	15,México,38639.000,7974.000,738877.000,6907039.000,6720288.000,Cifras definitivas
326,2021,	10,SS,	16,Michoacán de Ocampo,1722.000,381.000,40580.000,868641.000,840301.000,Cifras definitivas
326,2021,	10,SS,	17,Morelos,3377.000,721.000,129959.000,963096.000,939976.000,Cifras definitivas
326,2021,	10,SS,	19,Nuevo León,30109.000,6315.000,556997.000,3906508.000,3775731.000,Cifras definitivas
326,2021,	10,SS,	21,Puebla,7950.000,1689.000,185056.000,1785437.000,1749095.000,Cifras definitivas
326,2021,	10,SS,	22,Querétaro de Arteaga,15537.000,3145.000,319688.000,2608114.000,2567572.000,Cifras definitivas
326,2021,	10,SS,	24,San Luis Potosí,7198.000,1412.000,252056.000,1238269.000,1291309.000,Cifras definitivas
326,2021,	10,SS,	25,Sinaloa,339.000,75.000,9044.000,105333.000,108565.000,Cifras definitivas
326,2021,	10,SS,	26,Sonora,4030.000,786.000,65972.000,366274.000,380391.000,Cifras definitivas
326,2021,	10,SS,	28,Tamaulipas,17374.000,3497.000,240259.000,711193.000,738910.000,Cifras definitivas
326,2021,	10,SS,	29,Tlaxcala,2298.000,462.000,44860.000,576921.000,585277.000,Cifras definitivas
326,2021,	10,SS,	30,Veracruz de Ignacio de la Llave,1596.000,304.000,23308.000,137324.000,137324.000,Cifras definitivas
326,2021,	10,SS,	31,Yucatán,2172.000,444.000,26712.000,272192.000,236866.000,Cifras definitivas
327,2021,	10,SS,	01,Aguascalientes,2570.000,629.000,45267.000,618938.000,604155.000,Cifras definitivas
327,2021,	10,SS,	02,Baja California,6483.000,1434.000,159917.000,659773.000,639738.000,Cifras definitivas
327,2021,	10,SS,	05,Coahuila de Zaragoza,3858.000,805.000,90559.000,1041835.000,1036756.000,Cifras definitivas
327,2021,	10,SS,	06,Colima,346.000,79.000,10454.000,315200.000,315200.000,Cifras definitivas
327,2021,	10,SS,	07,Chiapas,164.000,35.000,2167.000,14862.000,14862.000,Cifras definitivas
327,2021,	10,SS,	08,Chihuahua,5016.000,1150.000,66210.000,1153021.000,1077903.000,Cifras definitivas
327,2021,	10,SS,	09,Ciudad de México,3897.000,820.000,73954.000,782758.000,781574.000,Cifras definitivas
327,2021,	10,SS,	10,Durango,1102.000,231.000,11476.000,74519.000,73907.000,Cifras definitivas
327,2021,	10,SS,	11,Guanajuato,2750.000,616.000,35657.000,572591.000,576144.000,Cifras definitivas
327,2021,	10,SS,	13,Hidalgo,3502.000,733.000,83185.000,2288115.000,2280116.000,Cifras definitivas
327,2021,	10,SS,	14,Jalisco,4307.000,895.000,86645.000,1311746.000,1315954.000,Cifras definitivas
327,2021,	10,SS,	15,México,14357.000,3166.000,342413.000,2803244.000,2881224.000,Cifras definitivas
327,2021,	10,SS,	16,Michoacán de Ocampo,290.000,65.000,4224.000,64711.000,64540.000,Cifras definitivas
327,2021,	10,SS,	17,Morelos,3680.000,744.000,97807.000,1695200.000,1674216.000,Cifras definitivas
327,2021,	10,SS,	18,Nayarit,75.000,17.000,861.000,11284.000,11265.000,Cifras definitivas
327,2021,	10,SS,	19,Nuevo León,25892.000,5964.000,543612.000,3865055.000,3835419.000,Cifras definitivas
327,2021,	10,SS,	20,Oaxaca,870.000,217.000,53611.000,298722.000,297794.000,Cifras definitivas
327,2021,	10,SS,	21,Puebla,2296.000,486.000,33736.000,1482685.000,1472900.000,Cifras definitivas
327,2021,	10,SS,	22,Querétaro de Arteaga,3061.000,662.000,82926.000,794711.000,776609.000,Cifras definitivas
327,2021,	10,SS,	23,Quintana Roo,555.000,132.000,5266.000,94475.000,96425.000,Cifras definitivas
327,2021,	10,SS,	24,San Luis Potosí,4915.000,1043.000,96707.000,1583452.000,1595635.000,Cifras definitivas
327,2021,	10,SS,	25,Sinaloa,520.000,110.000,4164.000,81341.000,85580.000,Cifras definitivas
327,2021,	10,SS,	26,Sonora,1538.000,322.000,25364.000,922399.000,922722.000,Cifras definitivas
327,2021,	10,SS,	27,Tabasco,217.000,51.000,7455.000,192879.000,192879.000,Cifras definitivas
327,2021,	10,SS,	28,Tamaulipas,3342.000,639.000,65760.000,129195.000,131843.000,Cifras definitivas
327,2021,	10,SS,	29,Tlaxcala,5414.000,1165.000,117497.000,776689.000,798507.000,Cifras definitivas
327,2021,	10,SS,	30,Veracruz de Ignacio de la Llave,2857.000,627.000,71208.000,1223225.000,1186114.000,Cifras definitivas
327,2021,	10,SS,	31,Yucatán,1630.000,334.000,18184.000,322634.000,309983.000,Cifras definitivas
327,2021,	10,SS,	32,Zacatecas,722.000,151.000,13397.000,85563.000,85563.000,Cifras definitivas
331,2021,	10,SS,	02,Baja California,8117.000,1343.000,140799.000,1174108.000,1174108.000,Cifras definitivas
331,2021,	10,SS,	05,Coahuila de Zaragoza,15956.000,3346.000,638828.000,14917715.000,14104529.000,Cifras definitivas
331,2021,	10,SS,	08,Chihuahua,4345.000,777.000,67631.000,0.000,0.000,Cifras definitivas
331,2021,	10,SS,	09,Ciudad de México,1511.000,308.000,25068.000,444926.000,442530.000,Cifras definitivas
331,2021,	10,SS,	10,Durango,1366.000,283.000,21059.000,304966.000,294173.000,Cifras definitivas
331,2021,	10,SS,	11,Guanajuato,2990.000,652.000,71108.000,4133666.000,4133666.000,Cifras definitivas
331,2021,	10,SS,	13,Hidalgo,3932.000,806.000,93645.000,1367081.000,1365710.000,Cifras definitivas
331,2021,	10,SS,	14,Jalisco,2865.000,640.000,64074.000,1610688.000,1558622.000,Cifras definitivas
331,2021,	10,SS,	15,México,6803.000,1461.000,142073.000,3212228.000,3183142.000,Cifras definitivas
331,2021,	10,SS,	19,Nuevo León,24023.000,5009.000,794035.000,24351885.000,24348376.000,Cifras definitivas
331,2021,	10,SS,	21,Puebla,1499.000,333.000,67283.000,2185480.000,2170267.000,Cifras definitivas
331,2021,	10,SS,	22,Querétaro de Arteaga,1077.000,203.000,15071.000,189236.000,190701.000,Cifras definitivas
331,2021,	10,SS,	24,San Luis Potosí,7171.000,1584.000,198320.000,5814865.000,5758240.000,Cifras definitivas
331,2021,	10,SS,	26,Sonora,1689.000,366.000,49261.000,8329377.000,8171166.000,Cifras definitivas
331,2021,	10,SS,	29,Tlaxcala,1001.000,223.000,6806.000,1144530.000,812400.000,Cifras definitivas
331,2021,	10,SS,	30,Veracruz de Ignacio de la Llave,8600.000,1849.000,450406.000,5859502.000,5731255.000,Cifras definitivas
332,2021,	10,SS,	01,Aguascalientes,2083.000,413.607,33314.000,153672.000,153672.000,Cifras definitivas
332,2021,	10,SS,	02,Baja California,29873.000,5563.442,637147.000,816590.000,815815.000,Cifras definitivas
332,2021,	10,SS,	05,Coahuila de Zaragoza,11685.000,2372.352,226552.000,2137523.000,2070576.000,Cifras definitivas
332,2021,	10,SS,	08,Chihuahua,9996.000,1880.499,203575.000,760399.000,757034.000,Cifras definitivas
332,2021,	10,SS,	09,Ciudad de México,6676.000,1309.373,118219.000,1280573.000,1195657.000,Cifras definitivas
332,2021,	10,SS,	10,Durango,887.000,175.221,12933.000,96539.000,102251.000,Cifras definitivas
332,2021,	10,SS,	11,Guanajuato,6834.000,1510.032,114779.000,3704949.000,3678430.000,Cifras definitivas
332,2021,	10,SS,	13,Hidalgo,1123.000,216.425,16741.000,142982.000,143420.000,Cifras definitivas
332,2021,	10,SS,	14,Jalisco,14966.000,2855.467,276006.000,1843640.000,1841285.000,Cifras definitivas
332,2021,	10,SS,	15,México,27939.000,5125.989,493984.000,2824113.000,2814210.000,Cifras definitivas
332,2021,	10,SS,	16,Michoacán de Ocampo,265.000,66.109,6389.000,166082.000,166082.000,Cifras definitivas
332,2021,	10,SS,	17,Morelos,1972.000,454.442,38462.000,235062.000,281080.000,Cifras definitivas
332,2021,	10,SS,	19,Nuevo León,24533.000,4973.038,659780.000,10298526.000,10124015.000,Cifras definitivas
332,2021,	10,SS,	21,Puebla,3369.000,694.680,75405.000,1477118.000,1456466.000,Cifras definitivas
332,2021,	10,SS,	22,Querétaro de Arteaga,6936.000,1352.111,161344.000,1516941.000,1510006.000,Cifras definitivas
332,2021,	10,SS,	24,San Luis Potosí,2080.000,433.895,46175.000,469291.000,479602.000,Cifras definitivas
332,2021,	10,SS,	25,Sinaloa,1793.000,422.663,23430.000,436360.000,421129.000,Cifras definitivas
332,2021,	10,SS,	26,Sonora,5609.000,1018.213,112824.000,27689.000,27689.000,Cifras definitivas
332,2021,	10,SS,	28,Tamaulipas,9036.000,1763.588,219531.000,1733006.000,1644956.000,Cifras definitivas
332,2021,	10,SS,	30,Veracruz de Ignacio de la Llave,1243.000,236.170,41967.000,477405.000,452479.000,Cifras definitivas
332,2021,	10,SS,	32,Zacatecas,163.000,30.663,2520.000,247908.000,247908.000,Cifras definitivas
333,2021,	10,SS,	01,Aguascalientes,824.000,173.000,11833.000,56502.000,56502.000,Cifras definitivas
333,2021,	10,SS,	02,Baja California,9110.000,1778.000,204904.000,71792.000,71792.000,Cifras definitivas
333,2021,	10,SS,	05,Coahuila de Zaragoza,17239.000,3395.000,400855.000,3422247.000,3292232.000,Cifras definitivas
333,2021,	10,SS,	08,Chihuahua,13911.000,2489.000,363730.000,1991735.000,1963508.000,Cifras definitivas
333,2021,	10,SS,	09,Ciudad de México,2765.000,518.000,59400.000,221479.000,222198.000,Cifras definitivas
333,2021,	10,SS,	10,Durango,1694.000,334.000,14827.000,505773.000,499420.000,Cifras definitivas
333,2021,	10,SS,	11,Guanajuato,1846.000,347.000,33981.000,127918.000,113024.000,Cifras definitivas
333,2021,	10,SS,	13,Hidalgo,325.000,65.000,10954.000,45182.000,45182.000,Cifras definitivas
333,2021,	10,SS,	14,Jalisco,3705.000,719.000,75973.000,372277.000,389910.000,Cifras definitivas
333,2021,	10,SS,	15,México,5446.000,1021.000,160024.000,1051812.000,1027630.000,Cifras definitivas
333,2021,	10,SS,	16,Michoacán de Ocampo,444.000,87.000,10094.000,22488.000,22488.000,Cifras definitivas
333,2021,	10,SS,	17,Morelos,369.000,66.000,9748.000,53247.000,56583.000,Cifras definitivas
333,2021,	10,SS,	19,Nuevo León,28531.000,5615.000,650532.000,7138575.000,7302140.000,Cifras definitivas
333,2021,	10,SS,	21,Puebla,1926.000,389.000,41466.000,258158.000,250242.000,Cifras definitivas
333,2021,	10,SS,	22,Querétaro de Arteaga,10871.000,2061.000,268475.000,1460802.000,1498434.000,Cifras definitivas
333,2021,	10,SS,	24,San Luis Potosí,5455.000,1194.000,124182.000,426897.000,432436.000,Cifras definitivas
333,2021,	10,SS,	25,Sinaloa,882.000,184.000,19211.000,54764.000,54764.000,Cifras definitivas
333,2021,	10,SS,	26,Sonora,3576.000,657.000,85112.000,24523.000,27864.000,Cifras definitivas
333,2021,	10,SS,	28,Tamaulipas,19061.000,3486.000,468969.000,229089.000,229089.000,Cifras definitivas
333,2021,	10,SS,	31,Yucatán,712.000,150.000,14360.000,,,Cifras definitivas
334,2021,	10,SS,	01,Aguascalientes,10918.000,2367.000,222828.000,251956.000,251956.000,Cifras definitivas
334,2021,	10,SS,	02,Baja California,86120.000,16707.000,1732170.000,121.000,121.000,Cifras definitivas
334,2021,	10,SS,	05,Coahuila de Zaragoza,8162.000,1726.000,135891.000,66257.000,66257.000,Cifras definitivas
334,2021,	10,SS,	08,Chihuahua,83877.000,14904.000,1649322.000,504579.000,500986.000,Cifras definitivas
334,2021,	10,SS,	09,Ciudad de México,2261.000,451.000,30537.000,170297.000,162466.000,Cifras definitivas
334,2021,	10,SS,	14,Jalisco,60485.000,11681.000,1269079.000,1486380.000,1489753.000,Cifras definitivas
334,2021,	10,SS,	15,México,1794.000,376.000,36465.000,320816.000,435905.000,Cifras definitivas
334,2021,	10,SS,	19,Nuevo León,19317.000,3958.000,369437.000,1125425.000,1124759.000,Cifras definitivas
334,2021,	10,SS,	22,Querétaro de Arteaga,8977.000,1797.000,202013.000,988426.000,990108.000,Cifras definitivas
334,2021,	10,SS,	24,San Luis Potosí,1633.000,329.000,29862.000,,,Cifras definitivas
334,2021,	10,SS,	26,Sonora,23802.000,4662.000,427288.000,,,Cifras definitivas
334,2021,	10,SS,	28,Tamaulipas,59571.000,11995.000,982260.000,2707.000,2707.000,Cifras definitivas
335,2021,	10,SS,	02,Baja California,18066.000,3274.000,383211.000,89186.000,89186.000,Cifras definitivas
335,2021,	10,SS,	05,Coahuila de Zaragoza,16867.000,3336.000,284439.000,2642212.000,2681470.000,Cifras definitivas
335,2021,	10,SS,	08,Chihuahua,39542.000,6961.000,739507.000,144992.000,154321.000,Cifras definitivas
335,2021,	10,SS,	09,Ciudad de México,6545.000,1376.000,174934.000,1679687.000,1693673.000,Cifras definitivas
335,2021,	10,SS,	11,Guanajuato,10186.000,2154.000,120507.000,2996308.000,2917205.000,Cifras definitivas
335,2021,	10,SS,	14,Jalisco,1947.000,387.000,30722.000,609880.000,684828.000,Cifras definitivas
335,2021,	10,SS,	15,México,12326.000,2358.000,218418.000,2093489.000,2073517.000,Cifras definitivas
335,2021,	10,SS,	19,Nuevo León,50340.000,10176.000,1080248.000,7906491.000,8070344.000,Cifras definitivas
335,2021,	10,SS,	22,Querétaro de Arteaga,15773.000,3105.000,300263.000,5609236.000,5604497.000,Cifras definitivas
335,2021,	10,SS,	24,San Luis Potosí,16169.000,3729.000,300469.000,6041952.000,5809971.000,Cifras definitivas
335,2021,	10,SS,	26,Sonora,9920.000,1938.000,216511.000,0.000,0.000,Cifras definitivas
335,2021,	10,SS,	28,Tamaulipas,25507.000,4796.000,525503.000,6235.000,6235.000,Cifras definitivas
336,2021,	10,SS,	01,Aguascalientes,41367.000,7814.000,1036931.000,24117775.000,16609128.000,Cifras definitivas
336,2021,	10,SS,	02,Baja California,32763.000,6239.000,873235.000,10321288.000,10118101.000,Cifras definitivas
336,2021,	10,SS,	05,Coahuila de Zaragoza,166741.000,31276.000,3343646.000,50510961.000,50479965.000,Cifras definitivas
336,2021,	10,SS,	07,Chiapas,4503.000,751.000,55598.000,421454.000,421454.000,Cifras definitivas
336,2021,	10,SS,	08,Chihuahua,182024.000,29131.000,3247292.000,2468217.000,2388879.000,Cifras definitivas
336,2021,	10,SS,	09,Ciudad de México,6012.000,1187.000,94843.000,574425.000,578538.000,Cifras definitivas
336,2021,	10,SS,	10,Durango,23298.000,3705.000,281762.000,212905.000,212570.000,Cifras definitivas
336,2021,	10,SS,	11,Guanajuato,80098.000,15457.000,1662935.000,35086986.000,39629422.000,Cifras definitivas
336,2021,	10,SS,	13,Hidalgo,4519.000,841.000,73771.000,1346210.000,1348080.000,Cifras definitivas
336,2021,	10,SS,	14,Jalisco,22130.000,4380.000,666590.000,4719678.000,4815369.000,Cifras definitivas
336,2021,	10,SS,	15,México,50387.000,9403.000,1195026.000,25220195.000,23550571.000,Cifras definitivas
336,2021,	10,SS,	19,Nuevo León,79665.000,15148.000,1909948.000,22749544.000,22982124.000,Cifras definitivas
336,2021,	10,SS,	21,Puebla,44045.000,8273.000,1602776.000,25691484.000,24497772.000,Cifras definitivas
336,2021,	10,SS,	22,Querétaro de Arteaga,40926.000,7786.000,1011275.000,8421313.000,8549710.000,Cifras definitivas
336,2021,	10,SS,	24,San Luis Potosí,47616.000,9041.000,988148.000,8359563.000,8821915.000,Cifras definitivas
336,2021,	10,SS,	25,Sinaloa,8969.000,1265.000,96343.000,2213.000,2213.000,Cifras definitivas
336,2021,	10,SS,	26,Sonora,32696.000,5987.000,587311.000,8475941.000,11367927.000,Cifras definitivas
336,2021,	10,SS,	28,Tamaulipas,88783.000,16213.000,1481987.000,602148.000,605222.000,Cifras definitivas
336,2021,	10,SS,	29,Tlaxcala,9897.000,1720.000,131061.000,1049103.000,1046443.000,Cifras definitivas
336,2021,	10,SS,	30,Veracruz de Ignacio de la Llave,1758.000,356.000,31715.000,130794.000,131085.000,Cifras definitivas
336,2021,	10,SS,	31,Yucatán,1803.000,350.000,31337.000,,,Cifras definitivas
336,2021,	10,SS,	32,Zacatecas,25794.000,4158.000,322733.000,485676.000,485945.000,Cifras definitivas
337,2021,	10,SS,	01,Aguascalientes,2380.000,486.000,6513.000,190000.000,190031.000,Cifras definitivas
337,2021,	10,SS,	02,Baja California,16392.000,3059.000,292652.000,269753.000,269753.000,Cifras definitivas
337,2021,	10,SS,	05,Coahuila de Zaragoza,3575.000,644.000,40124.000,79581.000,79626.000,Cifras definitivas
337,2021,	10,SS,	08,Chihuahua,4351.000,819.000,69130.000,66019.000,65697.000,Cifras definitivas
337,2021,	10,SS,	09,Ciudad de México,3790.000,746.000,42250.000,245146.000,242930.000,Cifras definitivas
337,2021,	10,SS,	10,Durango,2725.000,552.000,27700.000,113852.000,113139.000,Cifras definitivas
337,2021,	10,SS,	11,Guanajuato,58.000,12.000,547.000,1367.000,1367.000,Cifras definitivas
337,2021,	10,SS,	14,Jalisco,6167.000,1241.000,78321.000,665316.000,662283.000,Cifras definitivas
337,2021,	10,SS,	15,México,7671.000,1292.000,115975.000,1215809.000,1221929.000,Cifras definitivas
337,2021,	10,SS,	16,Michoacán de Ocampo,133.000,29.000,1648.000,6346.000,6384.000,Cifras definitivas
337,2021,	10,SS,	19,Nuevo León,3636.000,709.000,52495.000,249881.000,249286.000,Cifras definitivas
337,2021,	10,SS,	21,Puebla,1219.000,226.000,11997.000,65174.000,67092.000,Cifras definitivas
337,2021,	10,SS,	25,Sinaloa,253.000,55.000,3476.000,9185.000,9185.000,Cifras definitivas
337,2021,	10,SS,	26,Sonora,2162.000,387.000,33536.000,1909.000,1909.000,Cifras definitivas
337,2021,	10,SS,	28,Tamaulipas,6603.000,1229.000,88797.000,132254.000,132254.000,Cifras definitivas
339,2021,	10,SS,	01,Aguascalientes,469.000,83.000,4312.000,3482.000,3956.000,Cifras definitivas
339,2021,	10,SS,	02,Baja California,87103.000,16543.000,1796480.000,212284.000,203970.000,Cifras definitivas
339,2021,	10,SS,	05,Coahuila de Zaragoza,2481.000,552.000,34854.000,,,Cifras definitivas
339,2021,	10,SS,	08,Chihuahua,46327.000,8203.000,873863.000,0.000,0.000,Cifras definitivas
339,2021,	10,SS,	09,Ciudad de México,4998.000,996.000,87567.000,917225.000,912432.000,Cifras definitivas
339,2021,	10,SS,	11,Guanajuato,1384.000,285.000,19388.000,110777.000,111117.000,Cifras definitivas
339,2021,	10,SS,	14,Jalisco,7571.000,1599.000,101653.000,812488.000,828419.000,Cifras definitivas
339,2021,	10,SS,	15,México,13430.000,2667.000,296721.000,2049825.000,2105721.000,Cifras definitivas
339,2021,	10,SS,	17,Morelos,3309.000,620.000,37151.000,206153.000,207281.000,Cifras definitivas
339,2021,	10,SS,	19,Nuevo León,14642.000,2926.000,268415.000,438386.000,473993.000,Cifras definitivas
339,2021,	10,SS,	21,Puebla,1771.000,391.000,28641.000,108287.000,108821.000,Cifras definitivas
339,2021,	10,SS,	24,San Luis Potosí,,,,0.000,0.000,Cifras definitivas
339,2021,	10,SS,	26,Sonora,9094.000,2119.000,164213.000,,,Cifras definitivas
339,2021,	10,SS,	28,Tamaulipas,18826.000,3637.000,354422.000,,,Cifras definitivas
339,2021,	10,SS,	31,Yucatán,2732.000,599.000,33935.000,,,Cifras definitivas
400,2021,	10,SS,	01,Aguascalientes,4246.000,786.000,83425.000,958684.000,1023128.000,Cifras definitivas
400,2021,	10,SS,	04,Campeche,576.000,120.000,8361.000,28639.000,27830.000,Cifras definitivas
400,2021,	10,SS,	05,Coahuila de Zaragoza,5408.000,1110.000,108839.000,454993.000,434155.000,Cifras definitivas
400,2021,	10,SS,	06,Colima,3808.000,614.000,52530.000,186524.000,186524.000,Cifras definitivas
